,Unnamed: 0,source,name,neighborhood_overview,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count
1578,1578,city scrape,Your tropical locally owned OCEAN FRONT home!,We are a four-minute walk from the water taxi dock and another four-minute walk from the split.<br /><br />Centrally located you have access to everything Caye Caulker has to offer.  We can recommend activities to amplify your visit from fun snorkeling or island retreats. <br /><br />Rainbow Hotel’s accommodation is one of the few locally own hotels left on the island that has been around for over three decades.  The unit’s Coastal island living décor surely sets your mind to relax and go-slow island style.,401714860,2021-05-15,within an hour,100%,t,"['email', 'phone']",t,t,Belize Islands,Belize,17.74534,-88.02403,Room in aparthotel,Entire home/apt,4,1.0,2.0,3.0,"[""Fire extinguisher"", ""Cooking basics"", ""Smoke alarm"", ""Microwave"", ""Free parking on premises"", ""Refrigerator"", ""TV"", ""Hangers"", ""Air conditioning"", ""Hot water"", ""Oven"", ""Wifi"", ""Kitchen"", ""Private entrance"", ""Shampoo"", ""Iron"", ""Hair dryer"", ""Essentials""]",$428.00,2,1125,t,6,27,55,228,2025-03-23,52,19,1,228,23,114,48792.0,2021-12-05,2025-03-02,4.94,4.9,4.92,4.98,4.9,4.9,4.73,,t,1
1589,1589,previous scrape,Doña Dila’s,Quiet local neighborhood.most neighbors know each other and are members of large multi generational households.,400230632,2021-05-05,,,f,"['email', 'phone']",t,t,Orange Walk,Orange Walk,18.13221,-88.6763,Entire home,Entire home/apt,8,,3.0,,"[""BBQ grill"", ""Dedicated workspace"", ""Backyard"", ""Viking stainless steel gas stove"", ""Babysitter recommendations"", ""Kitchen"", ""Wine glasses"", ""Laundromat nearby"", ""Indoor fireplace"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Toaster"", ""Fireplace guards"", ""Window guards"", ""Dryer"", ""70 inch HDTV with Apple TV, Amazon Prime Video, Netflix"", ""Board games"", ""Washer"", ""Cooking basics"", ""Pets allowed"", ""Hangers"", ""Window AC unit"", ""Portable fans"", ""Wifi"", ""Shampoo"", ""Iron"", ""Frigidaire French Door Stainless Steel refrigerator"", ""Dishes and silverware"", ""Hot water kettle"", ""Essentials"", ""Free street parking"", ""Cleaning available during stay"", ""Barbecue utensils"", ""First aid kit"", ""Baking sheet"", ""Children\u2019s dinnerware"", ""Patio or balcony"", ""Fire pit"", ""Coffee maker: Keurig coffee machine, pour-over coffee"", ""Microwave"", ""Free parking on premises"", ""Fire extinguisher"", ""Freezer"", ""Smoke alarm"", ""Dining table"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Exterior security cameras on property"", ""Viking stainless steel oven"", ""Outdoor furniture"", ""Portable heater"", ""Private entrance"", ""Ceiling fan"", ""Garden view""]",,3,10,,0,0,0,0,2025-03-23,0,0,0,0,0,0,,,,,,,,,,,,f,1
1591,1591,city scrape,Ground Floor Beach Walkout Villa | Tara Del Sol,"Tara Del Sol is located in a safe and quiet neighborhood, at the end of a ""cul-de-sac."" Very little traffic passes through this neighborhood, making it a perfect place for families and people looking for tranquillity.<br /><br />- Some Place South is a fantastic restaurant with an incredible mimosa bar just a short minute walk from Tara Del Sol. <br />- There is a convenience store around the corner of the resort <br />- Island Wonder is a beach club located less than a 5-minute walk from the resort<br />- La Fonda De Nilo is an Argentinian Steak House located close to the resort<br /><br />There are many more restaurants, bars, stores, tour operators, and more located close to Tara Del Sol",402636567,2021-05-20,within an hour,100%,t,"['email', 'phone']",t,t,Belize Islands,Belize,17.89322,-87.9794,Entire condo,Entire home/apt,6,2.0,3.0,4.0,"[""Boat slip"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Babysitter recommendations"", ""Bed linens"", ""Mini fridge"", ""Kitchen"", ""Wine glasses"", ""Laundromat nearby"", ""Kayak"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Cleaning products"", ""Toaster"", ""Outdoor dining area"", ""Waterfront"", ""Board games"", ""Cooking basics"", ""Ocean view"", ""Shared beach access \u2013 Beachfront"", ""Shared outdoor pool - available all year, open specific hours, pool toys"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Hot water"", ""Central air conditioning"", ""Wifi"", ""Room-darkening shades"", ""Shampoo"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hot water kettle"", ""Essentials"", ""Paid resort access"", ""Hammock"", ""Shower gel"", ""50 inch HDTV with Amazon Prime Video, Disney+, Netflix, premium cable, Roku, standard cable"", ""Free street parking"", ""Long term stays allowed"", ""Barbecue utensils"", ""Bathtub"", ""First aid kit"", ""Baking sheet"", ""Free washer \u2013 In unit"", ""Children\u2019s dinnerware"", ""Books and reading material"", ""Stainless steel oven"", ""Coffee maker: drip coffee maker"", ""Shared patio or balcony"", ""Safe"", ""Private backyard \u2013 Not fully fenced"", ""Single level home"", ""Blender"", ""Pool view"", ""Microwave"", ""Coffee"", ""Clothing storage: closet and dresser"", ""Dishwasher"", ""Beach essentials"", ""Sun loungers"", ""Fire extinguisher"", ""Self check-in"", ""Freezer"", ""Beach view"", ""Building staff"", ""Conditioner"", ""Smoke alarm"", ""Dining table"", ""Sea view"", ""Outdoor furniture"", ""Free driveway parking on premises"", ""GE stainless steel gas stove"", ""Body soap"", ""Private entrance"", ""Ceiling fan"", ""BBQ grill: charcoal""]",$736.00,1,365,t,5,15,35,231,2025-03-23,28,6,1,181,7,36,26496.0,2022-01-05,2025-03-14,5.0,5.0,5.0,4.96,4.96,4.89,5.0,,t,23
1592,1592,city scrape,Luxury Beachfront Villa | Incredible Sea Views!,"Tara Del Sol is located in a safe and quiet neighbourhood, at the end of a ""cul-de-sac."" Very little traffic passes through this neighbourhood, making it a perfect place for families and people looking for tranquillity.<br /><br />There are many points and interests near the property<br />- Restaurant: Some Place South - 1 Min walk<br />- Tours In-house: Suya Tours - 1 Min Walk<br />-  Convenience Store - 5-Minute Walk<br />- Restaurant: Black Orchid - 1-minute drive<br />- Restaurant: Happy Tequila = 2 minute drive<br />- Spa - 1-minute drive (also available inhouse) <br /><br />Many more points of interest less than a 10-minute drive away",402636567,2021-05-20,within an hour,100%,t,"['email', 'phone']",t,t,Belize Islands,Belize,17.8914,-87.97852,Entire condo,Entire home/apt,4,2.0,2.0,2.0,"[""Boat slip"", ""Extra pillows and blankets"", ""Babysitter recommendations"", ""Bed linens"", ""Eco Botanics shampoo"", ""Kitchen"", ""Wine glasses"", ""Laundromat nearby"", ""Kayak"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Cleaning products"", ""Shared backyard \u2013 Not fully fenced"", ""Toaster"", ""Outdoor dining area"", ""Waterfront"", ""Board games"", ""Cooking basics"", ""Ocean view"", ""Shared beach access \u2013 Beachfront"", ""Shared outdoor pool - available all year, open specific hours, pool toys"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Hot water"", ""Central air conditioning"", ""Resort view"", ""Wifi"", ""Room-darkening shades"", ""Iron"", ""Dishes and silverware"", ""Hammock"", ""Hot water kettle"", ""Essentials"", ""Paid resort access"", ""Free street parking"", ""Shower gel"", ""Long term stays allowed"", ""Barbecue utensils"", ""Bathtub"", ""First aid kit"", ""Single level home"", ""Free washer \u2013 In unit"", ""Children\u2019s dinnerware"", ""Books and reading material"", ""Eco Botanics conditioner"", ""Stainless steel oven"", ""Coffee maker: drip coffee maker"", ""Safe"", ""Shared patio or balcony"", ""Blender"", ""Pool view"", ""Microwave"", ""Clothing storage: closet and dresser"", ""GE refrigerator"", ""Dishwasher"", ""Beach essentials"", ""Fire extinguisher"", ""Sun loungers"", ""Freezer"", ""Beach view"", ""Eco Botanics body soap"", ""Self check-in"", ""Smoke alarm"", ""Dining table"", ""Building staff"", ""Sea view"", ""42 inch HDTV with Amazon Prime Video, Disney+, HBO Max, Hulu, Netflix, premium cable, standard cable, DVD player"", ""Outdoor furniture"", ""Free driveway parking on premises"", ""GE stainless steel gas stove"", ""Private entrance"", ""Ceiling fan"", ""BBQ grill: charcoal"", ""Garden view""]",$631.00,1,365,t,0,14,35,190,2025-03-23,9,5,0,184,5,30,18930.0,2022-04-03,2024-10-29,4.67,5.0,4.78,4.78,4.56,4.89,4.78,,t,23
1597,1597,city scrape,Ground Floor Beach-Walkout Villa | Tara Del Sol,"Tara Del Sol is located in a safe and quiet neighborhood, at the end of a ""cul-de-sac."" Very little traffic passes through this neighborhood, making it a perfect place for families and people looking for tranquillity.<br /><br />- Some Place South is a fantastic restaurant with an incredible mimosa bar just a short minute walk from Tara Del Sol. <br />- There is a convenience store around the corner of the resort <br />- Island Wonder is a beach club located less than a 5-minute walk from the resort<br />- La Fonda De Nilo is an Argentinian Steak House located close to the resort<br /><br />There are many more restaurants, bars, stores, tour operators, and more located close to Tara Del Sol",402636567,2021-05-20,within an hour,100%,t,"['email', 'phone']",t,t,Belize Islands,Belize,17.89319,-87.97865,Entire condo,Entire home/apt,6,2.0,3.0,3.0,"[""Boat slip"", ""Extra pillows and blankets"", ""Babysitter recommendations"", ""Bed linens"", ""Eco Botanics shampoo"", ""Kitchen"", ""Wine glasses"", ""Laundromat nearby"", ""Kayak"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Cleaning products"", ""Resort access"", ""Shared backyard \u2013 Not fully fenced"", ""Toaster"", ""Waterfront"", ""Board games"", ""Cooking basics"", ""Ocean view"", ""Crib - always at the listing"", ""Shared beach access \u2013 Beachfront"", ""Shared outdoor pool - available all year, open specific hours, pool toys"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Hot water"", ""Central air conditioning"", ""Wifi"", ""Room-darkening shades"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Hot water kettle"", ""Essentials"", ""Hammock"", ""Free street parking"", ""Shower gel"", ""Long term stays allowed"", ""Barbecue utensils"", ""First aid kit"", ""Baking sheet"", ""Free washer \u2013 In unit"", ""Coffee maker: drip coffee maker"", ""Books and reading material"", ""Eco Botanics conditioner"", ""Stainless steel oven"", ""Shared patio or balcony"", ""Safe"", ""Single level home"", ""Blender"", ""Microwave"", ""Coffee"", ""Free parking on premises"", ""Clothing storage: closet and dresser"", ""Dishwasher"", ""Beach essentials"", ""Self check-in"", ""Fire extinguisher"", ""Freezer"", ""Beach view"", ""Eco Botanics body soap"", ""Building staff"", ""Smoke alarm"", ""Dining table"", ""Sea view"", ""42 inch HDTV with Amazon Prime Video, Disney+, HBO Max, Hulu, Netflix, premium cable, standard cable, DVD player"", ""Outdoor furniture"", ""GE stainless steel gas stove"", ""Private entrance"", ""Ceiling fan"", ""BBQ grill: charcoal""]",$707.00,1,365,t,4,16,36,248,2025-03-23,40,11,0,187,14,66,46662.0,2022-04-01,2025-02-11,4.98,4.9,4.93,4.93,4.93,4.9,4.95,,t,23
1598,1598,city scrape,Tropical Beachfront Residence | Tara Del Sol - C4,"Tara Del Sol is located in a safe, quiet and peaceful neighbourhood and the end of a ""culdesac."" Very little traffic passes through this neighbourhood, making it a perfect place for families and people looking for tranquillity.<br /><br />There are many points and interests near the property<br />- Restaurant: Some Place South - 1 Min walk<br />- Tours In-house: Suya Tours - 1 Min Walk<br />-  Convenience Store - 5-Minute Walk<br />- Restaurant: Black Orchid - 1-minute drive<br />- Restaurant: Happy Tequila = 2 minute drive<br />- Spa - 1-minute drive (also available inhouse) <br /><br />Many more points of interest less than a 10-minute drive away",402636567,2021-05-20,within an hour,100%,t,"['email', 'phone']",t,t,Belize Islands,Belize,17.892168,-87.979187,Entire condo,Entire home/apt,8,2.0,3.0,5.0,"[""Boat slip"", ""Extra pillows and blankets"", ""Babysitter recommendations"", ""Bed linens"", ""Eco Botanics shampoo"", ""Kitchen"", ""Wine glasses"", ""Laundromat nearby"", ""Kayak"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Cleaning products"", ""Resort access"", ""Shared backyard \u2013 Not fully fenced"", ""Toaster"", ""Outdoor dining area"", ""Waterfront"", ""Board games"", ""Cooking basics"", ""Ocean view"", ""Crib - always at the listing"", ""Shared beach access \u2013 Beachfront"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Hot water"", ""Central air conditioning"", ""Portable fans"", ""Wifi"", ""Room-darkening shades"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Hot water kettle"", ""Essentials"", ""Hammock"", ""Free street parking"", ""Shower gel"", ""Long term stays allowed"", ""Barbecue utensils"", ""Bathtub"", ""First aid kit"", ""Baking sheet"", ""Free washer \u2013 In unit"", ""Children\u2019s dinnerware"", ""Books and reading material"", ""Eco Botanics conditioner"", ""Stainless steel oven"", ""Coffee maker: drip coffee maker"", ""Safe"", ""Shared patio or balcony"", ""Single level home"", ""Blender"", ""Microwave"", ""Coffee"", ""Free parking on premises"", ""Clothing storage: closet and dresser"", ""Dishwasher"", ""Beach essentials"", ""Sun loungers"", ""Fire extinguisher"", ""Self check-in"", ""Freezer"", ""Beach view"", ""Eco Botanics body soap"", ""Shared outdoor pool - available all year, open specific hours"", ""Smoke alarm"", ""Dining table"", ""Building staff"", ""Sea view"", ""50 inch HDTV with standard cable"", ""Outdoor furniture"", ""GE stainless steel gas stove"", ""Private entrance"", ""Ceiling fan"", ""BBQ grill: charcoal""]",$707.00,1,365,t,6,10,18,214,2025-03-23,48,17,1,167,20,102,72114.0,2021-12-27,2025-03-17,4.85,4.85,4.9,4.88,4.9,4.77,4.75,,t,23
1606,1606,city scrape,Lighthouse Beach Villa Tortuga #5,"There are 11 units for rental in the Athens Gate at Lighthouse Beach Resort.  If you are interested in this property and this one is not available please look at our other 2 and 3 bedroom villas that may better suit your needs.  This resort is located in the Quiet Holiday Lands subdivision and is on the Ocean Side (Ocean Front) of the Island 1/2 Mi south of Mahogany Bay.  Black Orchid Restaurant, Marin's supermarket and Somewhere South are within walking distance.  Located 2.5 Miles South of San Pedro just steps from the Southside Security Station.",411655273,2021-07-08,within an hour,90%,t,"['email', 'phone']",t,t,Belize Islands,Belize,17.88491,-87.98484,Room in boutique hotel,Private room,4,2.0,2.0,2.0,"[""BBQ grill"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Air conditioning"", ""Bed linens"", ""Kitchen"", ""Wine glasses"", ""Kayak"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Cleaning products"", ""Stove"", ""Toaster"", ""Crib"", ""Waterfront"", ""Cooking basics"", ""Washer"", ""Ocean view"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Hot water"", ""Wifi"", ""Room-darkening shades"", ""Shampoo"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hammock"", ""Essentials"", ""Barbecue utensils"", ""Private patio or balcony"", ""Bathtub"", ""First aid kit"", ""Baking sheet"", ""Coffee maker: drip coffee maker"", ""Stainless steel oven"", ""TV"", ""Safe"", ""Pool view"", ""Beach access \u2013 Beachfront"", ""Microwave"", ""Free parking on premises"", ""Clothing storage: closet and dresser"", ""Dishwasher"", ""Beach essentials"", ""Self check-in"", ""Fire extinguisher"", ""Freezer"", ""Beach view"", ""Building staff"", ""Conditioner"", ""Smoke alarm"", ""Dining table"", ""Shared pool"", ""Sea view"", ""Outdoor furniture"", ""Private living room"", ""Body soap"", ""Private entrance"", ""Ceiling fan""]",$757.00,3,35,t,6,32,50,304,2025-03-23,8,7,0,229,5,42,31794.0,2022-04-07,2025-01-27,5.0,4.88,5.0,5.0,5.0,5.0,4.88,,t,8
1607,1607,city scrape,Lighthouse Beach Villa Serenidad #2,"There are 11 units for rental in the Athens Gate at Lighthouse Beach Resort.  If you are interested in this property and this one is not available please look at our other 2 and 3 bedroom villas that may better suit your needs.  This resort is located in the Quiet Holiday Lands subdivision and is on the Ocean Side (Ocean Front) of the Island 1/2 Mi south of Mahogany Bay.  Black Orchid Restaurant, Marin's supermarket and Somewhere South are within walking distance.  Located 2.5 Miles South of San Pedro just steps from the Southside Security Station.",411655273,2021-07-08,within an hour,90%,t,"['email', 'phone']",t,t,Belize Islands,Belize,17.88499,-87.98691,Room in aparthotel,Private room,6,2.0,3.0,4.0,"[""BBQ grill"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Air conditioning"", ""Bed linens"", ""Kitchen"", ""Wine glasses"", ""Kayak"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Cleaning products"", ""Toaster"", ""Crib"", ""Waterfront"", ""Dryer"", ""Cooking basics"", ""Washer"", ""Ocean view"", ""Hangers"", ""Hot water"", ""Wifi"", ""Room-darkening shades"", ""Shampoo"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hammock"", ""Essentials"", ""Long term stays allowed"", ""Barbecue utensils"", ""Private patio or balcony"", ""Bathtub"", ""First aid kit"", ""Stainless steel stove"", ""Baking sheet"", ""Coffee maker: drip coffee maker"", ""Stainless steel oven"", ""TV"", ""Bikes"", ""Safe"", ""Pool view"", ""Beach access \u2013 Beachfront"", ""Microwave"", ""Free parking on premises"", ""Clothing storage: closet and dresser"", ""Dishwasher"", ""Beach essentials"", ""Self check-in"", ""Fire extinguisher"", ""Freezer"", ""Beach view"", ""Building staff"", ""Conditioner"", ""Smoke alarm"", ""Shared pool"", ""Sea view"", ""Outdoor furniture"", ""Private living room"", ""Body soap"", ""Private entrance"", ""Ceiling fan""]",$858.00,3,1125,t,3,24,43,293,2025-03-23,2,1,0,214,2,6,5148.0,2024-01-10,2024-11-30,5.0,5.0,5.0,5.0,4.5,5.0,4.5,,t,8
1608,1608,city scrape,Lighthouse Beach Villa Playa #3,"There are 11 units for rental in the Athens Gate at Lighthouse Beach Resort.  If you are interested in this property and this one is not available please look at our other 2 and 3 bedroom villas that may better suit your needs.  This resort is located in the Quiet Holiday Lands subdivision and is on the Ocean Side (Ocean Front) of the Island 1/2 Mi south of Mahogany Bay.  Black Orchid Restaurant, Marin's supermarket and Somewhere South are within walking distance.  Located 2.5 Miles South of San Pedro just steps from the Southside Security Station.",411655273,2021-07-08,within an hour,90%,t,"['email', 'phone']",t,t,Belize Islands,Belize,17.88609,-87.98607,Room in aparthotel,Private room,6,2.0,3.0,4.0,"[""Dedicated workspace"", ""Extra pillows and blankets"", ""Air conditioning"", ""Bed linens"", ""Kitchen"", ""Wine glasses"", ""Kayak"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Cleaning products"", ""Toaster"", ""Crib"", ""Waterfront"", ""Dryer"", ""Cooking basics"", ""Washer"", ""Ocean view"", ""Hangers"", ""Hot water"", ""Wifi"", ""Room-darkening shades"", ""Shampoo"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hammock"", ""Essentials"", ""Long term stays allowed"", ""Barbecue utensils"", ""Bathtub"", ""First aid kit"", ""Stainless steel stove"", ""Baking sheet"", ""Coffee maker: drip coffee maker"", ""Stainless steel oven"", ""TV"", ""Shared patio or balcony"", ""Bikes"", ""Safe"", ""Shared beach access"", ""Pool view"", ""Microwave"", ""Free parking on premises"", ""Clothing storage: closet and dresser"", ""Dishwasher"", ""Beach essentials"", ""Self check-in"", ""Fire extinguisher"", ""Freezer"", ""Beach view"", ""Building staff"", ""Conditioner"", ""Smoke alarm"", ""Dining table"", ""Shared pool"", ""Sea view"", ""Outdoor furniture"", ""Private living room"", ""Body soap"", ""Private entrance"", ""Ceiling fan"", ""BBQ grill: charcoal""]",$985.00,3,35,t,10,28,55,324,2025-03-23,5,1,1,243,1,6,5910.0,2021-08-07,2025-03-15,4.8,5.0,5.0,5.0,5.0,4.4,4.8,,t,8
1609,1609,city scrape,Lighthouse Beach Villa Vista al Mar #8,"There are 11 units for rental in the Athens Gate at Lighthouse Beach Resort.  If you are interested in this property and this one is not available please look at our other 2 and 3 bedroom villas that may better suit your needs.  This resort is located in the Quiet Holiday Lands subdivision and is on the Ocean Side (Ocean Front) of the Island 1/2 Mi south of Mahogany Bay.  Black Orchid Restaurant, Marin's supermarket and Somewhere South are within walking distance.  Located 2.5 Miles South of San Pedro just steps from the Southside Security Station.",411655273,2021-07-08,within an hour,90%,t,"['email', 'phone']",t,t,Belize Islands,Belize,17.8862,-87.98666,Room in aparthotel,Private room,6,2.0,2.0,3.0,"[""BBQ grill"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Air conditioning"", ""Bed linens"", ""Kitchen"", ""Wine glasses"", ""Kayak"", ""Pack \u2019n play/Travel crib"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Cleaning products"", ""Resort access"", ""Toaster"", ""Outdoor dining area"", ""Crib"", ""Waterfront"", ""Dryer"", ""Board games"", ""Cooking basics"", ""Ocean view"", ""54 inch TV"", ""Frigidaire signature stainless steel oven"", ""Eco brand conditioner"", ""Hangers"", ""Hot water"", ""Portable fans"", ""Wifi"", ""Room-darkening shades"", ""Shampoo"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hot water kettle"", ""Essentials"", ""Hammock"", ""Long term stays allowed"", ""Eco Brand body soap"", ""Barbecue utensils"", ""Private patio or balcony"", ""Bathtub"", ""First aid kit"", ""Stainless steel stove"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Books and reading material"", ""Bikes"", ""Safe"", ""Blender"", ""Pool view"", ""Beach access \u2013 Beachfront"", ""Microwave"", ""Free parking on premises"", ""Clothing storage: closet and dresser"", ""Dishwasher"", ""Beach essentials"", ""Self check-in"", ""Fire extinguisher"", ""Freezer"", ""Beach view"", ""Building staff"", ""Shared pool"", ""Smoke alarm"", ""Dining table"", ""Sea view"", ""Outdoor furniture"", ""Private living room"", ""Private entrance"", ""Ceiling fan"", ""Coffee maker""]",$757.00,3,999,t,5,25,48,305,2025-03-23,7,2,0,224,3,12,9084.0,2022-07-20,2025-02-08,5.0,5.0,5.0,5.0,5.0,4.86,4.86,,t,8
1610,1610,city scrape,Lighthouse Beach Villa Oceano #4,"There are 11 units for rental in Lighthouse Beach Villas (formerly Athens Gate).  If you are interested in this property and this one is not available, please look at our other 2- and 3-bedroom villas that may better suit your needs.  This resort is located in the Quiet Holiday Lands subdivision and is on the Ocean Side (Ocean Front) of the Island 1/2 Mi south of Mahogany Bay.  Black Orchid Restaurant, Marin's supermarket and Somewhere South are within walking distance.  Located 2.5 Miles South of San Pedro just steps from the Southside Security Station.",411655273,2021-07-08,within an hour,90%,t,"['email', 'phone']",t,t,Belize Islands,Belize,17.885271072387695,-87.98575592041016,Room in aparthotel,Private room,6,2.0,3.0,5.0,"[""BBQ grill"", ""Boat slip"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Bed linens"", ""Kitchen"", ""Wine glasses"", ""Kayak"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Cleaning products"", ""Toaster"", ""Crib"", ""Waterfront"", ""Cooking basics"", ""Shared pool - available all year"", ""Ocean view"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Hot water"", ""Central air conditioning"", ""Wifi"", ""Room-darkening shades"", ""Shampoo"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hammock"", ""Essentials"", ""Long term stays allowed"", ""Barbecue utensils"", ""Private patio or balcony"", ""Bathtub"", ""First aid kit"", ""Stainless steel stove"", ""Free washer \u2013 In unit"", ""Coffee maker: drip coffee maker"", ""Stainless steel oven"", ""TV"", ""Baking sheet"", ""Bikes"", ""Safe"", ""Blender"", ""Pool view"", ""Beach access \u2013 Beachfront"", ""Microwave"", ""Free parking on premises"", ""Clothing storage: closet and dresser"", ""Dishwasher"", ""Beach essentials"", ""Self check-in"", ""Fire extinguisher"", ""Freezer"", ""Beach view"", ""Building staff"", ""Conditioner"", ""Smoke alarm"", ""Dining table"", ""Sea view"", ""Outdoor furniture"", ""Private living room"", ""Body soap"", ""Private entrance"", ""Ceiling fan""]",$985.00,3,1125,t,10,27,53,295,2025-03-23,16,5,1,228,5,30,29550.0,2021-07-20,2025-03-09,4.94,5.0,4.94,5.0,4.94,4.88,4.94,,t,8
1611,1611,previous scrape,Lighthouse Beach Villa Arrecife #6,"There are 11 units for rental in the Lighthouse Beach Villas Resort.  If you are interested in this property and this one is not available, please look at our other 2- and 3-bedroom villas that may better suit your needs.  This resort is located in the Quiet Holiday Lands subdivision and is on the Ocean Side (Ocean Front) of the Island 1/2 Mi south of Mahogany Bay.  Black Orchid Restaurant, Marin's supermarket and Somewhere South are within walking distance.2.5 Miles South of San Pedro just steps from the Southside Security Station.",411655273,2021-07-08,within an hour,90%,t,"['email', 'phone']",t,t,Belize Islands,Belize,17.88463,-87.98692,Private room in resort,Private room,4,,2.0,,"[""Dedicated workspace"", ""Extra pillows and blankets"", ""Bed linens"", ""Kitchen"", ""Wine glasses"", ""Kayak"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Cleaning products"", ""Toaster"", ""Shared BBQ grill: charcoal"", ""Crib"", ""Waterfront"", ""Cooking basics"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Hot water"", ""Central air conditioning"", ""Oven"", ""Wifi"", ""Room-darkening shades"", ""Shampoo"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hammock"", ""Essentials"", ""Long term stays allowed"", ""Barbecue utensils"", ""Private patio or balcony"", ""Bathtub"", ""First aid kit"", ""Baking sheet"", ""Free washer \u2013 In unit"", ""Bikes"", ""TV"", ""Safe"", ""Blender"", ""Pool view"", ""Microwave"", ""Free parking on premises"", ""Clothing storage: closet and dresser"", ""Dishwasher"", ""Beach essentials"", ""Shared outdoor pool - available all year, open 24 hours, infinity"", ""Fire extinguisher"", ""Self check-in"", ""Freezer"", ""Beach view"", ""Building staff"", ""Conditioner"", ""Smoke alarm"", ""Dining table"", ""Sea view"", ""Stainless steel electric stove"", ""Private beach access \u2013 Beachfront"", ""Outdoor furniture"", ""Private living room"", ""Body soap"", ""Private entrance"", ""Ceiling fan"", ""Coffee maker""]",,3,1125,t,7,24,50,317,2025-03-23,8,5,0,236,6,30,,2023-01-07,2024-08-04,5.0,5.0,5.0,4.63,5.0,4.5,4.75,,t,8
